cat_id,train_text
7,"به این شرط شما را بازنشسته می کنند \r\n معاون فنی و درآمد سازمان تامین اجتماعی به اعلام آخرین آمار از میزان بازنشستگی افراد تحت مشاغل سخت و زیان آور پرداخت و گفت: اگر فردی تصور می کند کار سخت و زیا ن آور دارد بعد از اتمام 20 سال کار، مدارک و ادله خود را به کمیته مشاغل سخت و زیان آور در استان محل سکونتش ارائه دهد. محمدحسن زدا در گفت وگویی، با اعلام اینکه تا به امروز 200 هزار نفر در قالب کمیته مشاغل سخت و زیان آور بازنشسته شده اند اظهار کرد: یکی از افراد تحت پوشش تامین اجتماعی اخیرا با 37 سال سن بازنشسته شده است. تا کنون دو نفر را داریم که بر خلاف تمام قوانین و اصول بیمه گری در سطح جهان بازنشسته شده اند.وی افزود: بازنشسته کردن یک فرد در 37 سالگی، یک اقدام حمایتی است و نه بیمه ای.معاون فنی و درآمد سازمان تامین اجتماعی با بیان اینکه مشاغل سخت و زیا ن آور مشاغلی هستند که متصدی آن به دلیل قرار گرفتن در معرض آسیب های جسمی و روحی زودتر مستهلک می شود گفت: قانون گذار برای جلوگیری از استهلاک زودرس یک انسان، قانون بازنشستگی در کارهای سخت و زیان آور را وضع کرده است. بر این اساس اگر شخصی 20 سال متوالی یا 25 سال متناوب در مشاغل سخت و زیان آور کار کرد، می تواند بدون شرط سنی بازنشسته شود.زدا درباره چگونگی احراز سخت و زیان آور بودن یک شغل عنوان کرد: یک کمیته فنی متشکل از پنج نماینده از وزارت تعاون، کارگران، کارفرمایان، تأمین اجتماعی و وزارت بهداشت این درخواست ها را مورد بررسی قرار می دهند.وی افزود: بنابراین اگر فردی تصور می کند کار سخت و زیا ن آور دارد بعد از اتمام 20 سال کار، مدارک و ادله خود را به این کمیته در استان محل سکونتش ارائه دهد. پس از بررسی های لازم و تایید زیان آور بودن آن شغل، پرونده بیمه شده به تأمین اجتماعی می آید تا مستمری برای وی وصل شود. گردآوری "
7,3 عضو بیمار مرگ مغزی در کرمان اهدا شد \r\n به گزارش خبرگزاری فارس از کرمان به نقل از روابط عمومی دانشگاه علوم پزشکی کرمان، هماهنگ کننده پیوند اعضا در دانشگاه علوم پزشکی کرمان گفت: با اقدام خداپسندانه یک خانواده سه عضو فرد مرگ مغزی به بیماران نیازمند دریافت عضو اهدا شد. \r\n\r\n مجید گیلانی بیان داشت: در این اقدام دو کلیه و کبد یک مرد 50 ساله که دچار مرگ مغزی شده بود به بیماران نیازمند دریافت عضو اهدا شد. \r\n\r\n گیلانی افزود: عمل پیوند در شامگاه چهارم بهمن ماه و در مرکز آموزشی درمانی افضلی پور کرمان انجام و دو کلیه این بیمار به دو مرد و کبد نیز به یک زن پیوند زده شد. \r\n\r\n وی با قدردانی و تشکر از اقدام خداپسندانه این خانواده عنوان کرد: این خانواده با اهدای اعضای عزیز از دست رفته خود لبخند زندگی را به سه بیمار نیازمند هدیه کردند. \r\n\r\n انتهای پیام/2446/ب
7,آمار اهدای عضو در خوزستان پایین است \r\n به گزارش خبرنگار مهر، فرج الله خبیر شامگاه گذشته در مراسم جشن نفس، جشن زندگی در اهواز اظهار کرد: افرادی هستند به دلیل مشکلات قلبی، کلیوی و حتی ریه کیفیت زندگی خود را از دست داده اند و علاوه بر اینکه دچار دردهای جانفرسا شده اند، هزینه های زیادی را متوجه جامعه کرده اند. \r\n\r\n وی گفت: جهان بینی قرآنی یک فرد را به مثابه کلیت مردم در نظر می گیرد. در قرآن آمده است که اگر یک فرد را بکشید یعنی همه مردم را کشته اید و اگر به یک نفر حیات ببخشید یعنی به همه مردم حیات بخشیده اید. \r\n\r\n خبیر تصریح کرد: طبق آمار از بین 150 مورد مرگ مغزی در خوزستان، تنها چهار مورد اهدا عضو صورت می پذیرد که این آمار بسیار پائین است و نمی تواند آمار خوبی برای ما باشد. \r\n\r\n وی با بیان اینکه اگر اهدای عضو از فرد سالم صورت گیرد؛ کیفیت زندگی فرد اهداکننده نیز از بین می رود، گفت: برخی با اعتقاد به اینکه ممکن است گیرنده عضو در زندگی آینده خود دچار خطا و گناه شود و عذاب آن به اهداکننده نیز برسد، از اهدای عضو جلوگیری می کنند ولی به این فکر نمی کنند که فرد بیمار رنج کشیده و دچار مشکلات زیادی شده است و قدر زندگی را بیشتر می داند، پس احتمال اینکه به سمت کار خیر و نیک برود، بیشتر است. \r\n\r\n معاون سیاسی اجتماعی استانداری خوزستان ادامه داد: باید این آداب و رسوم و فرهنگ غلط را در زندگی خود تغییر دهیم و از قدرت سازمانهای مردم نهاد در این زمینه خوب استفاده کنیم. مردم را به صحنه بیاوریم تا فرهنگ در جامعه تغییر کند و اهدا عضو به عنوان یک کار با ارزش در نظر گرفته شود. \r\n\r\n خبیر افزود: خوزستان از استانهای بزرگ کشور است پس باید خیران به صحنه بیایند تا امکانات بهتری برای اهدا عضو فراهم شود. در این زمینه حتی کسانی که پیوند عضو شده اند باید در صحنه کار خیر حضور داشته باشند. \r\n\r\n معاون سیاسی اجتماعی استانداری خوزستان در پایان خواستار بهره گیری از حضور مردم و سازمانهای مردم نهاد در جهت فرهنگسازی اهدا عضو شد.
7,اعضای 3 مرگ مغزی در کرمان اهدا شد \r\n به گزارش خبرگزاری فارس از کرمان به نقل از روابط عمومی دانشگاه علوم پزشکی کرمان، هماهنگ کننده پیوند اعضا در دانشگاه علوم پزشکی کرمان گفت: در هفته جاری سه نفر کرمانی در سانحه تصادف دچار مرگ مغزی شدند و خانواده مرحومه باقریان عضو عزیز از دست رفته خود را به بیمار نیازمند دریافت کلیه اهدا کردند. \r\n\r\n مجید گیلانی افزود: این مرحومه که حدود 51 سال سن داشت از کارکنان بازنشسته اتاق عمل بیمارستان امام رضا (ع) سیرجان بود که در هفته جاری دچار سانحه تصادف و مرگ مغزی شد. \r\n\r\n وی اضافه کرد: این مرحومه که 30 سال از عمر کاری خود را برای خدمت رسانی به مردم صرف کرد، با رفتن خود نیز نجات بخش زندگی یک نفر شد. \r\n\r\n هماهنگ کننده پیوند اعضا در دانشگاه علوم پزشکی کرمان گفت: همچنین در حادثه دیگری که در هفته جاری و در شهرستان جیرفت اتفاق افتاد، دختران دوقلوی خانواده سیفی دچار مرگ مغزی شدند. \r\n\r\n وی ادامه داد: خانواده سیفی در اقدامی خداپسندانه و درحالی که غم از دست دادن دو دختر جوان خود را داشتند، رضایت خود را برای اهدای عضو این دو خواهر 17 ساله اعلام کردند و یکی از این دو قلوها قبل از انجام اهدای عضو از دنیا رفت. \r\n\r\n وی اضافه کرد: اما دو کلیه و کبد یکی از این دو خواهر نجات بخش زندگی دو مرد 27 و 28 ساله و یک زن 30 ساله شد. \r\n\r\n گیلانی ضمن قدردانی از خانواده این بزرگواران از همکاری کارکنان بیمارستان امام رضا (ع) سیرجان و امام خمینی (ره) جیرفت قدردانی کرد. \r\n\r\n انتهای پیام/2446/ش
7,اهدای عضو، اهدای زندگی \r\n به گزارش خبرنگار باشگاه خبرنگاران شیراز؛ با رضایت خانواده جوان فارسی کلیه این جوان 25 ساله فارسی که دچار مرگ مغزی شده بود به بیمار کلیوی 26 ساله از شیراز اهدا شد. \r\n\r\n دیگر کلیه و پانکراس وی به بیمار کلیوی و دیابتی 21 ساله هدیه شد. \r\n\r\n همچنین کبد مرحوم به بیماران کبدی 5 ساله و 18 ساله اهدا شد. \r\n\r\n انتهای پیام/ب
7,کمک به زنده ماندن نفس آرزوی که تحقق یافت \r\n به گزارش خبرگزاری فارس از نوشهر، رنج و مصیبت از دست دادن فرزند آنقدر سخت و طاقت فرسا است که قامت استوار هر پدر و مادری را خمیده می کند و دل شان را می شکند. \r\n\r\n رخساره اسدالله پور دختری که تنها 28 بهار از عمرش گذشت و تنها کمتر از دو ماه دیگر مانده بود تا بهاری دیگر را ببیند و در پهن دشت باغ پر از گل های رنگارنگ و خوشبو و روح نواز بهار را در آغوش بگیرد ولی ترجیح داد تا جان ببخشد به زندگی کسانی که در انتظار دریافت عضو بودند. \r\n\r\n اما پدر و مادری که در اوج غم و ناراحتی از دست دادن فرزند جوان و دلبندشان، به فکر نجات جان فرزندان دیگر خانواده هایی باشند که در جای جای کشور و در کنج بیمارستان ها چشم در چشم فرزندشان، ذره ذره پرپر شدن عزیزان شان را به نظاره نشسته اند، کاری بسیار بزرگ و با عظمتی است. \r\n\r\n به سراغ خانواده زنده یاد رخساره اسدالله پور که با اهدای عضو بدن فرزندشان به بسیاری از افراد زندگی دوباره بخشیدند رفتیم و گفت وگویی انجام دایم که در زیر می خوانید. \r\n\r\n زلیخا قربانیان، مادر رخساره در گفت وگو با خبرنگار فارس با بیان اینکه افتخار می کنم اعضای بدن دخترم را به بیماران نیازمند اهدا کردم، اظهار داشت: تمام کسانی که عضو دریافت کردند الان بچه های من هستند و هیچ فرقی با بچه های من ندارند. \r\n\r\n وی با اشاره به اینکه احساس آرامش قلبی می کنم، افزود: وقتی دخترم دچار مرگ مغزی شد با قلب خودم صحبت کردم و گفتم باید یک کاری کنم و در نهایت تصمیم گرفتم تا اعضای بدن دخترم را اهدا کنم و البته این کار را فقط برای رضای خدا کردم. \r\n\r\n قربانیان اضافه کرد: بعد از اینکه تصمیم خودم را گرفتم، بلافاصله به پسرم فرهاد خبر دادم و موضوع را با وی در میان گذاشتم و بالاخره با رضایت کل اعضای خانواده اقدام به اهدای عضو بدن دخترم کردیم و الان احساس می کنم دخترم زنده است. \r\n\r\n این مادر داغدیده تصریح کرد: برای همه آنهایی که عضو فرزندم را دریافت کردند از صمیم قلب آرزوی تندرستی و خوشبختی در زندگی شان دارم. \r\n\r\n ناصر اسدالله پور پدر رخساره نیز در این باره گفت: وقتی دیدم دیگر دخترم در بین ما نخواهد بود پیش خودم گفتم دخترم که رفت پس باید در راه رضای خدا ثوابی کرد. \r\n\r\n این پدر داغدیده افزود: به خاطر خدا و به اتفاق خانواده تصمیم به اهدای عضو گرفتیم و از اینکه جان بسیاری از افراد نجات پیدا کرد خداوند را شکرگزار هستیم. \r\n\r\n در ادامه مهرداد یکی از فرزندان پسر این خانواده هم در گفت وگو با خبرگزاری فارس ، به خاطره ای از خواهرش اشاره کرد و گفت: چند ماه قبل در تلویزیون مراسمی با عنوان جشن نفس که درباره اهدا کنندگان و دریافت کنندگان عضو بودند را نشان می داد و خواهرم با دیدن این برنامه، آرزو کرد که روزی پس از مرگش بتوانند اعضای بدنش را اهدا کند و امروز او به آرزویش رسید. \r\n\r\n وی خاطرنشان کرد: تمام اعضای خانواده با رضایت کامل در همان لحظات اولیه که خواهرم دچار مرگ مغزی شده بود، به بیمارستان رفتیم و برای اهدا عضو بدن وی رضایت دادیم و مطمئنا خداوند نیز بی پاسخ نمی گذارد. \r\n\r\n فرهاد اسدالله پور یکی دیگر از فرزندان خانواده در گفت وگو با خبرگزاری فارس اضافه کرد: اوایل غروب بود و خواهرم مثل همیشه بر سر مزار خواهر بزرگ تر که او نیز چند سال قبل بر اثر سانحه تصادف جان به جان آفرین تسلیم کرده بود، رفت و فاتحه ای خواند و به سمت خانه بر می گشت که در کمربندی نوشهر دچار سانحه تصادف شد. \r\n\r\n وی خاطرنشان کرد: دوستانم از طریق تلفن به ما اطلاع دادند و من بلافاصله خود را به بیمارستان و بر بالین خواهرم رساندم. \r\n\r\n وی با قدردانی از زحمات و تلاش های پرسنل و کادر پزشکی بیمارستان شهید بهشتی نوشهر تصریح کرد: کادر پزشکی بیمارستان شهید بهشتی، خواهرم را به بخش آی سی یو منتقل و تلاش زیادی کردند تا او را احیا کنند اما قسمت این بود که وی دیگر در بین ما نباشد. \r\n\r\n اسدالله پور با بیان اینکه پزشکان مرگ مغزی خواهرم را اعلام و به ما پیشنهاد اهدای عضو کردند، گفت: اهدای عضو از آرزوها و خواسته های همیشگی خواهرم بود و همواره در زمان حیاتش با هم صحبت می کردیم و بسیار مشتاق بود تا پس از مرگش اعضای بدنش اهدا شود. \r\n\r\n وی عنوان کرد: روز دوم که خواهرم در حالت مرگ مغزی در بیمارستان بستری بود، کلیه های وی در حال تحلیل رفتن بودند و من برای اینکه کلیه های وی سالم باشد تا بتوانیم آن را اهدا کنیم به درخواست پزشکان برای تزریق آمپول مخصوصی که فقط در بیمارستان ها موجود است، به جست وجو پرداختم. \r\n\r\n وی اضافه کرد: با تهران رایزنی کردیم اما این آمپول پیدا نشد و در نهایت توانستیم در ساری آن را تهیه کنیم و آمپول ها با آژانس از ساری به نوشهر رسید و خوشبختانه کلیه های خواهرم سالم ماند و اهدا شد. \r\n\r\n اسدالله پور افزود: روزی که باید خواهرم را برای انجام عمل جراحی مخصوص اهدای عضو به تهران منتقل م کردند به اتفاق خانواده به بیمارستان رفتیم و از او خداحافظی کردیم. \r\n\r\n وی تصریح کرد: قلب، کلیه ها، لوزالمعده، قرنیه چشم ها، کبد، بافت ها و نسوج به بیماران نیازمند اهدا شد. \r\n\r\n این برادر داغدیده بیان داشت: از دست دادن خواهر ناراحت کننده است، اما فرهنگ سازی برای نجات جان انسان ها خیلی مهم است و اکنون خوشحال هستیم که به خیلی از انسان ها زندگی دوباره بخشیده شد و مطمئنا روح خواهرم هم از اینکه به آرزویش به خاطر اهدای عضو رسید، شاد است. \r\n\r\n وی با بیان اینکه کمک به دیگران و از غم و غصه رهایی بخشیدن دیگران برای خواهرم خیلی مهم بود، به خاطره ای از رخساره اشاره کرد و گفت: روزی عکس فرد بیماری را در یکی از سایت های اینترنتی دیده بود که برای دریافت پیوند مغز استخوان نیاز به گروه خونی مورد نظرشان داشتند و خواهرم خیلی دوست داشت به این فرد بیمار کمک کند و البته تلاش زیادی هم کرد ولی به نتیجه نرسید و از این بابت خیلی ناراحت بود. \r\n\r\n به گزارش فارس، زنده یاد رخساره اسداله پور 28 ساله و کارشناس مترجمی زبان انگلیسی بود. \r\n\r\n انتهای پیام/86019/ن40
7,شهرداری لاهیجان در نمایشگاه دستاوردهای شهرداری کشور شرکت می کند... \r\n پایگاه خبری روابط عمومی شهرداری ها - \r\n\r\n شهردار لاهیجان از حضور شهرداری لاهیجان در نمایشگاه جامع مدیریت شهری و دستاوردهای شهرداری های سراسر کشور در تهران خبرداد. \r\n به گزارش روابط عمومی شهرداری لاهیجان، سعید آگشته گفت: نمایشگاه جامع مدیریت شهری و دستاوردهای شهرداری های کشور طی روزهای 2تا5 اسفند ماه با حضور شهرداری های سراسر کشور و سازمان های وابسته ، شرکت های خصوصی و…در محل دائمی نمایشگاه های بین المللی تهران برپا می شود. \r\n وی گفت: شهرداری لاهیجان به منظور ارائه اقدامات و عملکرد خود و معرفی جاذبه های گردشگری و فرصت های سرمایه گذاری این شهر، در این نمایشگاه شرکت می کند. \r\n شهردار لاهیجان از هموطنان عزیز دعوت نمود از غرفه شهرداری لاهیجان (غرفه 8) واقع در سالن 15-14 بازدید به عمل آورند.
7,نبود درآمد مهم ترین چالش شهرداری شادگان است \r\n حسن مزبانی پور امروز در گفت وگو با خبرنگار فارس در شادگان اظهار کرد: یکی از مهم ترین مشکلات شهرداری شادگان نبود درآمد پایدار است که این امر سبب شده که حتی شهرداری در پرداخت حقوق کارکنان خود دچار مشکل شود. \r\n\r\n وی افزود:نبود درآمد پایدار، نداشتن کارخانه و ناتوانی مردم در کمک به شهرداری مشکلات زیادی برای شهرداری ایجاد کرده است. \r\n\r\n سرپرست شهرداری شادگان ادامه داد: مسائل مالی و نداشتن درآمد پایدار از مشکلات اصلی شهرداری شادگان است و با رکود ساخت و ساز، پروانه های ساخت کمتری صادر می شود که این مورد نیز در کاهش درآمد شهرداری تاثیر داشته است. \r\n\r\n وی تصریح کرد: آلودگی محیط زیست و حق آلایندگی نیز از مطالبات عمومی شورای اسلامی شهر و شهرداری شادگان است که تاکنون حقوق مردم در این زمینه پرداخت نشده است. \r\n\r\n مزبانی پور در پایان اضافه کرد: شهرداری شادگان برای پرداخت بخشی از حقوق کارکان این شهرداری نیازمند کمک و مساعدت مسئولان شهرستان و استان است. \r\n\r\n انتهای پیام/72018/ی
7,آماده سازی شهر شادگان برای استقبال از میهمانان نوروزی \r\n حسن مزبانی پور امروز در گفت و گو با خبرنگار فارس در شادگان، با اشاره به آغاز نظافت شهر به مناسبت در پیش بودن سال نو، اظهار کرد: زیباسازی شهر و رنگ آمیزی جداول و تعمیر مبلمان شهری، روشنایی معابر و پارک ها و تفرجگاه ها از اولویت های کاری این شهرداری است. \r\n\r\n وی همچنین به ساماندهی ورودی های شهر شادگان در آستانه سال نو اشاره کرد و افزود: فضاسازی شهر به ویژه گلکاری میادین توسط شهرداری در روزهای پایانی سال افزایش می یابد. \r\n\r\n سرپرست شهرداری شادگان در ادامه با بیان اینکه ستاد نوروزی هر ساله با هدف بررسی اقدامات و هماهنگی هر چه بیشتر واحدهای شهرداری برای انجام فعالیت های مختلف جهت استقبال از نوروز و سال جدید در شهرداری شادگان برگزار می شود، تصریح کرد: امسال نیز این نشست برگزار خواهد شد تا با اجرای فعالیت های مختلف، شهری زیبا که در شأن و خور شهروندان و مسافران نوروزی باشد، به آن ها هدیه دهیم. \r\n\r\n مزبانی پور در پایان، لکه گیری و آسفالت معابر را یکی از اولویت های اصلی شهرداری شادگان برای استقبال از نوروز امسال عنوان کرد و گفت: حوزه خدمات شهری و عمران نیز آمادگی دارند برای رفع مشکل لکه گیری معابر همکاری های لازم را با مناطق داشته باشند. \r\n\r\n انتهای پیام/72018/ر10
7,شهرداری قزوین به دنبال جذب گردشگر و رونق اقتصادی شهر است \r\n ناصر گنجی، معاون سرمایه گذاری و مشارکت شهرداری قزوین گفت: شهرداری قزوین با احداث پروژه های سرمایه گذاری متعدد به دنبال جذب گردشگر و رونق اقتصادی برای توسعه شهر است. \r\n\r\n به گزارش ایلنا از قزوین؛ گنجی در آئین افتتاح و کلنگ زنی 6 پروژه مهم و شاخص شهرداری قزوین با اعتبار 215میلیارد و 728میلیون و 62هزار ریال که با حضور مسوولان استانی و شهری برگزار شد، افزود: افتتاح پروژه های سرمایه گذاری با مشارکت شهرداری نشان می دهد که مدیریت شهری به موضوع جذب سرمایه گذار برای توسعه شهر قزوین اهمیت قائل است و در این زمینه مصمم است. \r\n\r\n وی بیان کرد: جذب سرمایه گذار برای توسعه شهر قزوین یکی از مهم ترین راه های برون رفت از تکیه به درآمدهای حاصل از ساخت و ساز است. \r\n\r\n گنجی بیان کرد: شهرداری قزوین تلاش دارد در همه زمینه ها برای ارائه خدمات مطلوب به شهروندان سرمایه گذار جذب کند. \r\n معاون شهردار ادامه داد: مرمت بناهای تاریخی شهر قزوین و احداث پروژه های خدماتی و رفاهی توسط شهرداری قزوین نشان می دهد که به دنبال جذب گردشگر است تا اقتصاد گردشگری در این شهر رونق پیدا کند. \r\n\r\n این مقام مسوول با اشاره به اجرای پروژه های سرمایه گذاری متعدد در شهر قزوین بیان کرد: شهرداری قزوین به دنبال اوج شکوفایی شهر قزوین مانند دوره صفویه است. \r\n\r\n پایان پیام
7,شهرداری رفع سد معبر را از خود شروع کند \r\n این روزها بنرهای متعددی در خصوص مشکلات سد معبر در سطح شهر به چشم می خورد، چیزی که متاسفانه توسط خود شهرداری رعایت نشده است چون که مرکز علمی کاربردی شهرداری واقع در میدان فرهنگشهر با حصارکشی، پیاده رو را که حق شهروندان است به تملک و انحصار خود در آورده است و شهروندان مجبورند از سواره رو تردد کنند. امیداست که شهرداری پاسخگو باشد. \r\n
7,تبریز با پاکسازی شهر به استقبال سال نو می رود \r\n معاونت خدمات شهری شهرداری تبریز به مناسبت استقبال از سال نو،، طرح ضربتی پاکسازی شهر را اجرا می کند. \r\n\r\n به گزارش خبرنگار ایلنا معاون خدمات شهری شهرداری تبریز، امروز با اعلام این مطلب در جمع خبرنگاران گفت: در راستای ارتقاء کمی و کیفی فعالیت های حوزه های زیر مجموعه معاونت خدمات شهری و اجرائی کلانشهر تبریز، همچنین با هدف ارائه خدمات بهینه جهت رفاه حال شهروندان و با عنایت به نزدیک شدن سال جدید و لزوم پاکیزگی، طراوت و شادابی مضاعف شهر، حوزه های معاونت خدمات شهری و اجرائی مناطق دهگانه شهرداری، اقدام به اجرای طرح ضربتی پاکسازی اساسی کرده اند. \r\n\r\n محمد رضا قربانیان تبریزی، افزود: این طرح، تا دهم اسفندماه در سطح شهر اجرا می شود که امید است با تداوم چنین طرح هایی همواره شاهد شهری پاک و تمیز باشیم. \r\n\r\n وی، در پایان از عموم شهروندان به دلیل مشارکت آنان در تمیز نگه داشتن شهر و همکاری با عوامل خدمات شهری شهرداری تبریز، قدردانی کرد و خواستار تداوم این همکاری در ایام نوروز شد. \r\n\r\n پایان پیام
7,لزوم حفظ و گسترش ارتباط مداوم و مستمر شهرداری با شهروندان... \r\n پایگاه خبری روابط عمومی شهرداری ها - \r\n\r\n ولی الله بیاتی در نشست بررسی مسائل و مشکلات شهرداری مناطق یک و پنج که با محوریت توجیه بودجه سال 1394 با حضور شهرداران و مدیران مناطق یک و پنج شهرداری قم برگزار شد؛ بر حفظ و گسترش ارتباط مداوم و مستمر شهرداری با شهروندان تأکید کرد. \r\n\r\n رئیس شورای اسلامی شهر قم در این جلسه ضمن تقدیر از عملکرد مناطق در ارائه خدمات مطلوب به شهروندان گفت: توفیق خدمت به خلق خدا نعمتی است بزرگ که برای شما خادمین شهر فراهم شده است. \r\n\r\n وی قرار گرفتن کشور در شرایط خاص اقتصادی و تحریم از سوی کشورهای غربی را یادآور شد و اضافه کرد: به پشتوانه مردم، با همدلی، همکاری و تعامل می توانیم از این شرایط عبور کنیم و مشکلات را حل کرده و تحریم ها را خنثی کنیم. \r\n\r\n بیاتی در ادامه ،کار در شهرداری قم را بسیار سخت و طاغت فرسا و در عین حال مهم و قابل توجه دانست و اذعان داشت: کار و فعالیت در مجموعه شهرداری و مدیریت شهری بایستی بدون کمترین مشکل و کاستی صورت پذیرد تا مانع از بروز برخی مشکلات در روند انجام امور گردد. \r\n\r\n وی لزوم برقرای، حفظ و گسترش ارتباط مستمر و مداوم با شهروندان را یادآور شد و گفت: با تلاش و کوشش باید بتوانیم رابطه صمیمانه بین مردم و شهرداری را پر رنگ تر کنیم و دیدگاه منفی برخی افراد به فعالیت های شهرداری را از ذهن ها پاک کنیم. \r\n\r\n رئیس شورای اسلامی شهر قم در ادامه خاطر نشان کرد: کارمندانی که به صورت مستقیم با مردم در ارتباط هستند بایستی ضمن آموزش های مداوم به صورت مستمر با شهروندان تعامل داشته و از نقطه نظرات آنان استفاده نمایند. \r\n\r\n بیاتی همچنین در خصوص بودجه و مسائل درآمدی و هزینه های مالی شهرداری مناطق گفت: شهرداری قم پتانسیل مناسبی را برای کسب درآمد دارد و با نگاه به این مهم، بودجه ای مناسب و قابل توجه برای سال جدید درنظر گرفته شده است و بایستی در تحقق آن در تمامی زمینه ها بکوشیم. \r\n\r\n وی با اشاره به تشکیل ستاد عالی سرمایه گذاری در شهرداری قم از کارمندان شهرداری تقاضا کرد تا برای جذب سرمایه گذار در شهر از هیچ تلاشی فروگذار نکنند و مناطق نیز با تشکیل کمیسیون سرمایه گذاری در منطقه خود موارد سرمایه گذاری را مشخص و مورد بررسی قرار دهند. \r\n\r\n وی در پایان با اشاره به بیماری شهردار قم و بهبود وضعیت عمومی وی خاطرنشان کرد: شاهد هستیم که شهردار قم و مجموعه شهرداری قم با جان و دل برای عمران و آبادانی شهرمان می کوشند و در مسیر خدمت به شهر کریمه اهل بیت(ع)قدم برمی دارند که امیدواریم به زودی با حضور آقای دلبری شاهد ادامه روند رو به رشد خدمتگزاری به شهر و شهروندان محترم باشیم. \r\n\r\n mrchitsaz@qom.ir محمدرضا چیت ساز \r\n 1393/11/30 \r\n اداره کل روابط عمومی و بین الملل شهرداری قم
7,میدان میوه آزادی رشت متعلق به شهرداری است \r\n به گزارش خبرگزاری فارس از رشت، محمود باقری خطیبانی ظهر امروز در جمع اعضای شورای اسلامی شهر رشت با اشاره به درگیری فیزیکی اتفاق افتاده در میدان میوه آزادی این شهر، اظهار کرد: طبق بررسی های به عمل آمده متوجه شدیم که حدود 12 سال یک ریال مطالبات و عوارض از این میدان توسط شهرداری رشت دریافت نشده است. \r\n\r\n وی با بیان اینکه شهرداری رشت برای جلوگیری از درگیری می توانست از اعضای شورا کمک گیرد، خاطرنشان کرد: شهرداری رشت می توانست از اعضای شورا و مورد وثوق و احترام شهروندان برای وساطت و میانجی گری استفاده کند. \r\n\r\n نایب رئیس شورای اسلامی شهر رشت با بیان اینکه باید هر چه سریع تر این درگیری خاتمه یابد، یادآور شد: حفظ حقوق شهروندان و حقوق شهرداری باید رعایت شود. \r\n\r\n به گزارش فارس، اعضای شورای شهر رشت به بررسی دفترچه عوارض و خدمات بهای شهرداری رشت پرداختند. \r\n\r\n انتهای پیام/ 84004
7,سیف الهی: اسکان مسافران نوروزی در 4 پارک کرمان/ چیدمان سفره های هفت سین در سطح شهر... \r\n پایگاه خبری روابط عمومی شهرداری ها - \r\n\r\n سرویس خبر : اداره ی روابط عمومی و اموربین الملل شهرداری کرمان \r\n\r\n مدیرعامل سازمان پارک ها و فضای سبز شهرداری کرمان از آماده سازی چهار پارک برای اسکان مسافران نوروزی در ایام نوروز امسال خبر داد. \r\n مهندس ایمان سیف الهی اظهار داشت : این سازمان آماده سازی و تجهیز پارک های شهید باهنر، مسافر، مادر و مجموعه جنگل قائم جهت اسکان مسافران نوروزی را آغاز کرده است. \r\n وی با بیان اینکه مسافران باید تنها در پارک های مذکور اقدام به نصب چادر مسافرتی کنند، گفت: شهرداری از خدمات دهی به مسافرانی که در پارک هایی غیر از پارک های مذکور اسکان یابند، معذور است. \r\n وی با بیان این که این سازمان طبق روال سال های گذشته، به چیدن تعدادی سفره هفت سین متنوع در نقاط مختلف شهر کرمان اقدام می کند، افزود:یک سفره ی هفت سین مقابل این سازمان در مجموعه جنگل قائم و هم چنین تعدادی سفره هفت سین در ابعادی کوچک تر در پارک های شهید مطهری، مادر و شهید باهنر و مجموعه حیات وحش نیز در نظر گرفته شده است. \r\n مدیرعامل سازمان پارک ها و فضای سبز شهرداری کرمان گفت: برای استقبال از نوروز ،تمام نقاط اصلی شهر برای گل کاری فصلی شناسایی شده و به زودی این نقاط گل کاری خواهد شد. \r\n سیف الهی اظهار داشت: هم چنین این سازمان عملیات گل آرایی اطراف سفره های هفت سین چیده شده در سطح شهر را انجام می دهد . \r\n وی خاطر نشان کرد : روشنایی کلیه پارک ها، بهسازی و مناسب سازی تمام سرویس های بهداشتی پارک ها که در دستور کار سازمان پارک ها و فضای سبز شهرداری کرمان قرار گرفته است ،تا آغاز سال جدید انجام می پذیرد.
